"Worldbirds Location","Worldbirds Location ID","Worldbirds Latitude","Worldbirds Longitude","Worldbirds Region/State","eBird Location","eBird Region Code","eBird Country Code","eBird Latitude","eBird Longitude"
"PN Douro Internacional - Miranda do Douro (Conc. M. Douro)",25510,41.5023333333,-6.2703333333,,,,"PT",,
"PN Douro Internacional - Vale de Águia (Conc. M. Douro)",27480,"41.527166666667","-6.2335",,"PN Douro Internacional--Vale de Águia","PT-04","PT","41.5227162","-6.2403309"
"PN Peneda Gerês - Arado",27282,41.7235,-8.1291666667,,,,"PT",,
"PN Peneda Gerês - Pincães",27284,41.7135,-8.054,,,,"PT",,
"Ponta da Cruz",27554,32.6333333333,-16.9435,,,,"PT",,
"Ponta da Erva RNET",1579,38.8451666667,-8.9648333333,,,,"PT",,
"Ponta da Erva/Giganta",131,"38.83036944","-8.972672222",,"Estuário do Tejo--Ponte das Lezírias","PT-11","PT","38.9836317","-8.8878965"
"Ponta da Piedade IBA",66,37.08333333,-8.7,,,,"PT",,
"Ponte da Barca - Vila",1819,39.7071666667,-7.8881666667,,,,"PT",,
"Ponte da Barca (NJ52_J)",27454,41.4827,-8.215026,,,,"PT",,
"Ponte de Sôr",27328,39.7071666667,-7.8881666667,,,,"PT",,
"Ponte Nova, Vila Franca da Serra, Gouveia",27428,40.590123,-7.531826,,,,"PT",,
"Ponte Panasco Castelo de Vide",27317,39.4343333333,-7.5363333333,,,,"PT",,
"Portagem-Marvão",27541,39.7071666667,-7.8881666667,,,,"PT",,
"Portalegre",1741,39.2901666667,-7.4233333333,,,,"PT",,
"Portalegre - Alegrete- Área nº 1",1727,39.2625,-7.2876666667,,,,"PT",,
"Portas de Rodão",27473,"39.647666666667","-7.6903333333333","Portugal (mainland)","IBA Portas de Ródão e Vale Mourão--Portas de Ródão","PT-05","PT","39.6429585","-7.6873761"
"Portimão pelagico",27519,39.7071666667,-7.8881666667,,,,"PT",,
"Porto - Ponte de Arrabida",27588,41.1506666667,-8.6423333333,,,,"PT",,
"Porto da Baleeira/Sagres",316,"37.0095","-8.9291666666667",,"PN Costa Vicentina e Sudoeste Alentejano--Porto da Baleeira","PT-08","PT","37.0092698","-8.9271212"
"Porto de Peniche",2016,39.3513333333,-9.374,,,,"PT",,
"Porto de pesca da Póvoa de Varzim",27582,41.373,-8.7623333333,,,,"PT",,
"Porto do Carvão",27262,39.3665,-8.4783333333,,,,"PT",,
"Porto do Funchal",283,"32.646166666667","-16.910333333333",,"Funchal--Marina","PT-30","PT","32.6427357","-16.9138384"
"Porto Moniz, Madeira",171,32.8676666667,-17.1693333333,,,,"PT",,
"Porto Santo Oeste IBA, Madeira",72,33.05,-16.36666667,,,,"PT",,
"Porto-Jardins da Faculdade de Economia",27265,41.1665,8.58483,,,,"PT",,
"Póvoa da Alagoa - Tondela - NE79W",27370,40.5866666667,-8.0806666667,,,,"PT",,
"Póvoa de Rio de Moinhos, Castelo Branco",1779,39.939488,-7.50246,,,,"PT",,
"Póvoa e Meadas",1609,39.510497,-7.519112,,,,"PT",,
"Povoação, São Miguel",203,37.746,-25.2468333333,,,,"PT",,
"Praça do Império, Belém, Lisboa",1814,38.6966666667,-9.2068333333,,,,"PT",,
"Praça José Fontana, Lisboa",27542,39.7071666667,-7.8881666667,,,,"PT",,
"Praia da Cruz Quebrada, Dafundo",309,38.6991666667,-9.2513333333,,,,"PT",,
"Praia da Gafa - Mindelo - Vila do Conde",27351,41.3083333333,-8.7405,,,,"PT",,
"Praia da Granja",27438,41.0227,-8.3849,,,,"PT",,
"Praia da Rocha, Portimão",27584,37.115,-8.5311666667,,,,"PT",,
"Praia da Vagueira",27520,40.5593333333,-8.772,,,,"PT",,
"Praia das Avencas, Parede",233,38.6856666667,-9.3566666667,,,,"PT",,
"praia das cabanas velhas",2152,37.0651666667,-8.7923333333,,,,"PT",,
"Praia das furnas",27440,37.0551666667,-8.8546666667,,,,"PT",,
"Praia de Carcavelos, Carcavelos",306,38.6785,-9.3346666667,,,,"PT",,
"Praia de Caxias (Solar Palmeiras)",27586,39.7071666667,-7.8881666667,,,,"PT",,
"Praia de Faro",27484,"36.998333333333","-7.981",,"PN Ria Formosa--Ilha de Faro","PT-08","PT","37.0081325","-7.9949029"
"Praia de Monte Clérigo, Aljezur",1591,37.3433333333,-8.8518333333,,,,"PT",,
"Praia do Castelejo",1833,39.7071666667,-7.8881666667,,,,"PT",,
"Pulo do Lobo, Mértola",286,"37.802166666667","-7.634",,"PN Vale do Guadiana--Pulo do Lobo","PT-02","PT","37.8042657","-7.6334381"
"QF07_B",25037,41.2803,-6.6004,,,,"PT",,
"QF07_E",25040,41.3343,-6.5984,,,,"PT",,
"QF07_H",25043,41.2978,-6.57587,,,,"PT",,
"QF07_J",25045,41.3338,-6.57452,,,,"PT",,
"QF07_K",25046,41.2613,-6.55336,,,,"PT",,
"QF07_P",25050,41.3333,-6.55064,,,,"PT",,
"QF07_Z",25060,41.3322,-6.50289,,,,"PT",,
"QF08_D",25064,41.4063,-6.59573,,,,"PT",,
"QF08_K",25071,41.3513,-6.54996,,,,"PT",,
"QF08_T",25079,41.4048,-6.52402,,,,"PT",,
"QF09_D",25089,41.4954,-6.59333,,,,"PT",,
"QF09_G",25092,41.4588,-6.57078,,,,"PT",,
"QF09_K",25096,41.4403,-6.54756,,,,"PT",,
"QF09_R",25102,41.4578,-6.52294,,,,"PT",,
"QF09_T",25104,41.4938,-6.52153,,,,"PT",,
"QF09_Z",25110,41.5112,-6.49688,,,,"PT",,
"QF19_A",25161,41.4387,-6.47581,,,,"PT",,
"QF19_I",25169,41.4922,-6.44972,,,,"PT",,
"QF19_L",25172,41.4556,-6.42726,,,,"PT",,
"QF19_S",25178,41.4731,-6.4026,,,,"PT",,
"QF19_V",25181,41.4365,-6.38016,,,,"PT",,
"QF19_Y",25184,41.4905,-6.37793,,,,"PT",,
"QF28_P",25200,41.4179,-6.30807,,,,"PT",,
"QF29_A",25211,41.436,-6.35625,,,,"PT",,
"QF29_E",25215,41.5079,-6.35324,,,,"PT",,
"QF29_H",25218,41.4714,-6.33082,,,,"PT",,
"QF29_K",25221,41.4348,-6.30843,,,,"PT",,
"QF29_L",25222,41.4528,-6.30767,,,,"PT",,
"QF29_U",25230,41.5062,-6.28143,,,,"PT",,
"QF29_Y",25234,41.4876,-6.25828,,,,"PT",,
"QG00_A",25236,41.5314,-6.59196,,,,"PT",,
"QG00_J",25245,41.6028,-6.56523,,,,"PT",,
"QG00_K",25246,41.5303,-6.54406,,,,"PT",,
"QG00_N",25249,41.5843,-6.54195,,,,"PT",,
"QG00_V",25256,41.5292,-6.49617,,,,"PT",,
"QG00_X",25258,41.5652,-6.49474,,,,"PT",,
"QG01_G",25267,41.6388,-6.56383,,,,"PT",,
"QG01_H",25268,41.6568,-6.56313,,,,"PT",,
"QG01_I",25269,41.6748,-6.56244,,,,"PT",,
"QG01_K",25271,41.6203,-6.54055,,,,"PT",,
"QG01_M",25273,41.6563,-6.53914,,,,"PT",,
"QG01_R",25277,41.6378,-6.51586,,,,"PT",,
"QG01_V",25281,41.6192,-6.49259,,,,"PT",,
"QG02_A",25286,41.7113,-6.58505,,,,"PT",,
"QG02_D",25289,41.7653,-6.58297,,,,"PT",,
"QG02_G",25292,41.7288,-6.56034,,,,"PT",,
"QG02_J",25295,41.7828,-6.55823,,,,"PT",,
"QG04_A",25336,41.8913,-6.57809,,,,"PT",,
"QG04_C",25338,41.9273,-6.5767,,,,"PT",,
"QG04_G",25342,41.9087,-6.5533,,,,"PT",,
"QG04_I",25344,41.9447,-6.55189,,,,"PT",,
"QG10_E",25365,41.6007,-6.46933,,,,"PT",,
"QG10_F",25366,41.5282,-6.44827,,,,"PT",,
"QG10_H",25368,41.5642,-6.44681,,,,"PT",,
"QG10_N",25374,41.5816,-6.42212,,,,"PT",,
"QG10_P",25375,41.5996,-6.42138,,,,"PT",,
"QG10_Q",25376,41.5271,-6.40038,,,,"PT",,
"QG10_U",25380,41.599,-6.39741,,,,"PT",,
"QG10_W",25382,41.5445,-6.37568,,,,"PT",,
"QG10_X",25383,41.5625,-6.37494,,,,"PT",,
"QG11",1348,41.6558,-6.41932,,,,"PT",,
"QG11_A",25386,41.6187,-6.4686,,,,"PT",,
"QG11_G",25392,41.6361,-6.44389,,,,"PT",,
"QG11_H",25393,41.6541,-6.44316,,,,"PT",,
"QG11_I",25394,41.6721,-6.44243,,,,"PT",,
"QG11_K",25396,41.6176,-6.42065,,,,"PT",,
"QG11_M",25398,41.6536,-6.41917,,,,"PT",,
"QG11_Q",25401,41.617,-6.39667,,,,"PT",,
"QG11_R",25402,41.635,-6.39592,,,,"PT",,
"QG11_S",25403,41.653,-6.39518,,,,"PT",,
"QG11_Y",25408,41.6704,-6.37043,,,,"PT",,
"QG20_B",25410,41.5439,-6.35173,,,,"PT",,
"QG20_E",25413,41.5979,-6.34947,,,,"PT",,
"QG20_K",25419,41.5248,-6.3046,,,,"PT",,
"QG20_M",25421,41.5608,-6.30306,,,,"PT",,
"QG20_R",25425,41.5422,-6.27988,,,,"PT",,
"QG20_T",25427,41.5782,-6.27833,,,,"PT",,
"QG20_Y",25432,41.5776,-6.25437,,,,"PT",,
"QG21_B",25435,41.6339,-6.34795,,,,"PT",,
"QG21_D",25437,41.6699,-6.34643,,,,"PT",,
"QG21_H",25440,41.6513,-6.3232,,,,"PT",,
"QG21_L",25443,41.6327,-6.29999,,,,"PT",,
"QG21_Q",25446,41.6142,-6.27678,,,,"PT",,
"QG21_W",25451,41.6316,-6.25202,,,,"PT",,
"QG30_A",25454,41.523,-6.23277,,,,"PT",,
"QG30_B",25455,41.541,-6.23199,,,,"PT",,
"QG30_D",25457,41.577,-6.23041,,,,"PT",,
"QG30_H",25460,41.5584,-6.20724,,,,"PT",,
"QG30_J",26843,41.5951673496,-6.204543132,,,,"PT",,
"QG30_N",25465,41.5758,-6.18249,,,,"PT",,
"QG31_A",26845,41.6137410082,-6.2277409618,,,,"PT",,
"Quinta do Anjo",27531,38.5673333333,-8.9418333333,,,,"PT",,
"Quinta do Juncal",27505,39.3341666667,-9.279,,,,"PT",,
"Quinta do Lago",1596,37.0246666667,-8.0126666667,,"PN Ria Formosa--Quinta do Lago","PT-08","PT","37.0246316","-8.0118258"
"Quinta do Marim, Olhão",348,"37.032833333333","-7.8141666666667",,"PN Ria Formosa--Quinta de Marim","PT-08","PT","37.0322098","-7.817722"
"Quinta do Marquês, Oeiras",27511,38.655,-9.1955,,,,"PT",,
"Quinta do Pisão, Sintra",27116,38.7536666667,-9.4181666667,,,,"PT",,
"Quintanilha",27077,39.7071666667,-7.8881666667,,,,"PT",,
"Raposeira",27247,37.089,-8.8851666667,,,,"PT",,
"Régua",27277,41.1531666667,-7.7706666667,,,,"PT",,
"Represa de Vila Chã da Braciosa, Miranda do Douro",27577,41.4348333333,-6.3376666667,,,,"PT",,
"Reserva da Faia Brava, Figueira de Castelo Rodrigo",2115,40.9365,-7.0908333333,,,,"PT",,
"Reserva Natural Local do Estuario do Douro",27221,41.1373333333,-8.662,,,,"PT",,
"Reserva Natural Local do Estuário do Douro",27349,41.1388611111,-8.6568194444,,,,"PT",,
"Ria de Alvor",154,37.12394722,-8.617683333,,,,"PT",,
"Ria de Aveiro - Bestida",27300,40.78869,-8.671646,,,,"PT",,
"Rib. Cobres, Apariça, Castro Verde",27503,37.7175,-7.9871666667,,,,"PT",,
"Ribamondego, Gouveia",27451,40.56243,-7.588291,,,,"PT",,
"Ribeira das Enguias, Estuário do Tejo",248,"38.748666666667","-8.9223333333333","Portugal (mainland)","Estuário do Tejo--Ribeira das Enguias","PT-15","PT","38.7478581","-8.9222717"
"Ribeira de Nisa - Castelo de Vide",293,39.4343333333,-7.5365,,,,"PT",,
"Ribeira do Jamor - (JAMOR - Centro Desportivo Nacional) Oeiras/Lisboa",27512,"38.706166666667","-9.2543333333333",,"Complexo Desportivo Nacional do Jamor","PT-11","PT","38.704301","-9.2553314"
"Ribeira Grande, Monforte",27532,39.0371666667,-7.4766666667,,,,"PT",,
"Ribeira Oeiras, Namorados, Mértola",27504,37.6461666667,-7.744,,,,"PT",,
"Ribeiro Frio",27556,"32.734833333333","-16.8865",,"IBA Maciço Montanhoso Oriental--PF Ribeiro Frio","PT-30","PT","32.7438617","-16.894784"
"Rio Cávado, Amares",27517,41.614603,-8.351381,,,,"PT",,
"Rio Erges - Segura",1747,39.8173333333,-6.9816666667,,,,"PT",,
"Rio Mondego, Arcozelo - Ribamondego, Gouveia",27326,40.565956,-7.604882,,,,"PT",,
"Rio Tejo, Fratel, Vila Velha de Rodão",27407,39.54249,-7.800625,,,,"PT",,
"Rio Torto, Gouveia",27449,40.505707,-7.656879,,,,"PT",,
"Rio Trancão, Savacém",1787,38.81052,-9.10934,,,,"PT",,
"Rosario",27081,38.6873333333,-9.0035,,,,"PT",,
"Rosmaninhal - Idanha-a-Nova",1826,39.7071666667,-7.8881666667,,,,"PT",,
"Rota do Mirante",27341,39.7071666667,-7.8881666667,,,,"PT",,
"Rota do Mirante",27342,39.7071666667,-7.8881666667,,,,"PT",,
"Rua Mata Rainha, Gouveia",27497,39.7071666667,-7.8881666667,,,,"PT",,
"S Miguel - Ponta da Galera",2086,37.708,-25.5085,,,,"PT",,
"S Miguel Caldeira do Alferes (Sete Cidades)",2074,37.869222,-25.803281,,,,"PT",,
"S Miguel Praia das Milicias",26386,37.751412,-25.626743,,,,"PT",,
"S. Paio, Gouveia",27414,40.534346,-7.574555,,,,"PT",,
"S.António do Rio, Celorico da Beira",2100,40.6525,-7.3711666667,,,,"PT",,
"Sabugueiro, Seia",27402,40.408519,-7.649443,,,,"PT",,
"Sagres - Vale Santo",2014,"37.01396","-8.58156",,"PN Costa Vicentina e Sudoeste Alentejano--Vale Santo","PT-08","PT","37.0486439","-8.9693767"
"Sagres: Cabranosa",335,"37.0355","-8.954","Portugal (mainland)","PN Costa Vicentina e Sudoeste Alentejano--Cabranosa","PT-08","PT","37.035747","-8.9540304"
"Salamonde - Barragem",27281,41.6928333333,-8.0915,,,,"PT",,
"Salina da Troncalhada, Aveiro",27204,40.645722,-8.66307,,,,"PT",,
"Salinas de Alverca e do Forte da Casa IBA",80,"38.86666667","-9.033333333",,"IBA Salinas de Alverca e Forte da Casa","PT-11","PT","38.881028","-9.0413404"
"salinas de odiaxere",2094,37.1493333333,-8.6405,,,,"PT",,
"Salinas de Vale de Frades - Estuário do Tejo",27419,38.7785,-8.9233333333,,,,"PT",,
"Salinas de Vasa Sacos - Estuário do Tejo",27385,38.8285,-8.9465,,,,"PT",,
"Salinas do Brito, Alcochete",1792,"38.743833333333","-8.9766666666667","Portugal (mainland)","Estuário do Tejo--Salinas do Brito","PT-15","PT","38.7442829","-8.9765489"
"Salinas do Cerro do Bufo, Castro Marim",1798,37.2011666667,-7.4556666667,,,,"PT",,
"Salreu",111,40.73686667,-8.56045,,,,"PT",,
"Salvaterra do Extremo",27375,39.8811666667,-6.9145,,,,"PT",,
"Santana do Campo, Arraiolos",27368,38.7663333333,-8.033,,,,"PT",,
"Santarém - Cidade",2028,39.2353333333,-8.6805,,,,"PT",,
"Santo António das Areias, Marvão",27387,39.4146666667,-7.3511666667,,,,"PT",,
"São Julião do Tojal",1824,38.8611666667,-9.1328333333,,,,"PT",,
"São Manços (Évora)",1809,38.4656666667,-7.7383333333,,,,"PT",,
"São Pedro da Gafanhoeira",27367,38.7406666667,-8.0773333333,,,,"PT",,
"Sao Pedro do Estoril",178,38.6955,-9.3678333333,,,,"PT",,
"Sapal de Coina, Estuário do Tejo",393,"38.6045","-9.0503333333333",,"Estuário do Tejo--Sapal de Coina","PT-15","PT","38.6268795","-9.0607166"
"Sapal de Corroios",146,38.644225,-9.127555556,,,,"PT",,
"Sapal de Venta Moínhos, Castro Marim",1800,37.2313333333,-7.4263333333,,,,"PT",,
"Sapal do Moinho da Trindade",27365,38.6405,-9.0858333333,,,,"PT",,
"Sarcina, Arganil",27443,40.234399,-8.086936,,,,"PT",,
"Secarias, Arganil",27442,40.250219,-8.036226,,,,"PT",,
"Seixal, Baía do Seixal",1784,"38.663129","-9.102688",,"Estuário do Tejo--Baía do Seixal","PT-15","PT","38.6353529","-9.1103848"
"Senhora da Ajuda (Graciosa)",373,39.0818333333,-28.0055,,,,"PT",,
"Serpa",27416,37.9425,-7.6183333333,,,,"PT",,
"Serra Caramulo - Tondela",27460,40.543,-8.1243333333,,,,"PT",,
"Serra da Achada - Sesimbra",27396,38.4611666667,-9.0985,,,,"PT",,
"Serra da Arada - Freguesia de Covêlo de Paivô, Aldeia de DRAVE",27506,40.861,-8.1171666667,,,,"PT",,
"serra da boa viagem",27293,40.1908333333,-8.9051666667,,,,"PT",,
"Serra da Estrela",125,40.29985,-7.588783333,,,,"PT",,
"Serra da tronqueira, SMi, Açores",159,"37.80057222","-25.17914722",,"IBA Pico da Vara--Serra da Tronqueira","PT-20","PT","37.7840795","-25.1869382"
"Serra de Estrela",27173,40.3405,-7.6208333333,,,,"PT",,
"Serra de Monchique IBA",85,37.35,-8.566666667,,,,"PT",,
"Serras de Montesinho e Nogueira IBA",89,41.85,-6.866666667,,,,"PT",,
"setúbal",27364,38.5255,-8.8828333333,,,,"PT",,
"Sines - Barragem de Morgavel",27452,37.8878333333,-8.7563333333,,,,"PT",,
"Sines - RAM1",27486,37.9615,-8.885,,,,"PT",,
"sitio das fontes",2073,"37.163166666667","-8.4863333333333",,"Estômbar--Arrozal da Nossa Senhora do Rosário","PT-08","PT","37.168799","-8.4856715"
"Sítio das Hortas",289,38.7601666667,-8.9216666667,,,,"PT",,
"Soajo",27334,41.876708,-8.269841,,,,"PT",,
"Soajo (Rio Lima)",27336,41.859536,-8.274124,,,,"PT",,
"Soajo/Lindoso (Barragem)",27335,41.872942,-8.204343,,,,"PT",,
"Sobral da Lagoa",27185,39.210686,-9.112173,,,,"PT",,
"Tagus Space (Porto Salvo - Oeiras)",1636,38.734,-9.2993333333,,,,"PT",,
"Tapada da Ajuda",27348,38.713,-9.1863333333,,,,"PT",,
"Tapada das Necessidades, Lisboa",27356,38.7071666667,-9.1711666667,,,,"PT",,
"Tavira - Salinas - Área nº 1",1643,"37.12297","-7.64496",,"PN Ria Formosa--Salinas de Tavira","PT-08","PT","37.1206445","-7.6426355"
"Tavira - Salinas de Santa Luzia - Área nº 1",1641,"37.10723","-7.6506",,"PN Ria Formosa--Salinas de Santa Luzia","PT-08","PT","37.1036985","-7.6468706"
"Tavira (Cabanas e salinas)",27132,37.135,-7.5958333333,,,,"PT",,
"Tavira (Cabanas)",2038,37.145,-7.5896666667,,,,"PT",,
"Tavira Municipality",27471,37.1295,-7.6711666667,,,,"PT",,
"Tomar - Barragem do Carril",27361,39.6165,-8.3603333333,,,,"PT",,
"Tomar - Carrascal",27495,39.697,-8.3425,,,,"PT",,
"Tomar - Olas",27363,39.6455,-8.3651666667,,,,"PT",,
"Tomar - Pias",27496,39.7301666667,-8.3245,,,,"PT",,
"Tomar - Ponte Romana",1791,39.6041666667,-8.4111666667,,,,"PT",,
"Tomar - Rio Nabão - Marianaia",27362,39.5611666667,-8.3863333333,,,,"PT",,
"Torrão",27347,38.2991666667,-8.2296666667,,,,"PT",,
"Torre (serra da estrela)",1768,40.3253333333,-7.6106666667,,,,"PT",,
"Torre de Moncorvo",27564,41.1691666667,-7.0561666667,,,,"PT",,
"Torreira, Murtosa",177,40.76,-8.7021666667,,,,"PT",,
"Torrozelo, Seia",27445,40.382075,-7.770073,,,,"PT",,
"Travessa Central Candemil Amarante",27525,1,1,,,,"PT",,
"Vale da Ribeira, Mesquitela, Celorico da Beira",27405,40.577705,-7.464633,,,,"PT",,
"Vale do Pereiro",27372,38.7433333333,-7.8218333333,,,,"PT",,
"Vale do Rossim, Gouveia",27182,40.404,-7.5868333333,,,,"PT",,
"Vale Goncalinho",27038,37.7485,-8.0266666667,,,,"PT",,
"Vale Santo, Sagres, Vila do Bispo",2058,"37.049833333333","-8.965",,"PN Costa Vicentina e Sudoeste Alentejano--Vale Santo","PT-08","PT","37.0486439","-8.9693767"
"Várzea de Benavente (nascente) - Benavente",27066,38.9901,-8.7992,,,,"PT",,
"Várzea de Samora (norte) - Samora Correia / Benavente",25498,38.9491,-8.8447,,,,"PT",,
"Várzea de Samora (sul) - Samora Correia / Benavente",25497,38.9367,-8.8345,,,,"PT",,
"Vasa-Sacos",195,38.8305,-8.9483333333,,,,"PT",,
"Vermoim, Maia",27589,39.7071666667,-7.8881666667,,,,"PT",,
"Via Real de Santo Antonio Municipality",27474,37.2896666667,-7.5753333333,,,,"PT",,
"Viana do Castelo - Alvarães",1866,41.6218333333,-8.7343333333,,,,"PT",,
"Viana do Castelo - Areosa",1681,41.7115,-8.8496666667,,,,"PT",,
"Viana do Castelo - Barroselas (NG21_K)",27400,41.385,-8.4205,,,,"PT",,
"Viana do Castelo - Lanheses (NG22_Q)",1890,41.440475,-8.404003,,,,"PT",,
"Viana do Castelo - Mazarefes (NG11_W)",27401,41.4022,8.4559,,,,"PT",,
"Viana do Castelo - Mazarefes (NG11_X)",1694,41.6741666667,-8.7625,,,,"PT",,
"Viana do Castelo - Vila Fria (NG21_A)",25485,41.6588333333,-8.7583333333,,,,"PT",,
"Viana do Castelo -Barroselas (NG21_Q)",1721,41.6436666667,-8.7003333333,,,,"PT",,
"Vila Cortês da Serra, Gouveia",27404,40.543216,-7.522722,,,,"PT",,
"Vila Cova à Coelheira, Seia",27502,40.378932,-7.734884,,,,"PT",,
"Vila de Sagres",27516,39.7071666667,-7.8881666667,,,,"PT",,
"vila do Bispo",27316,4,8,,,,"PT",,
"Vila do Conde - Foz do Rio Ave - Área nº 1",1686,41.342,-8.743,,,,"PT",,
"Vila Fernando/Veiros IBA",93,38.9,-7.35,,,,"PT",,
"Vila Franca da Serra, Gouveia",27429,40.581539,-7.53362,,,,"PT",,
"Vila Meã -Amarante",27384,41.2895,-8.114,,,,"PT",,
"Vila Nova de Tazem, Gouveia",27423,40.509259,-7.705352,,,,"PT",,
"Vila Real Trás-os-Montes",27331,41.2785,-7.742,,,,"PT",,
"Vila Real, campus UTAD",27494,41.2885,-7.7401666667,,,,"PT",,
"Vila Velha de Rodão, Vilas Ruivas, Castelo Branco",27090,"39.642742","-7.695365","Portugal (mainland)","IBA Portas de Ródão e Vale Mourão--Portas de Ródão","PT-05","PT","39.6429585","-7.6873761"
"Vila Velha de Ródão: vila",2105,"39.653833333333","-7.6713333333333","Portugal (mainland)","IBA Portas de Ródão e Vale Mourão--Portas de Ródão","PT-05","PT","39.6429585","-7.6873761"
"Vilar do torno e Alentém",27530,41.2850304546,-8.2133102417,,,,"PT",,
"Vinhais",27491,41.8408333333,-7.023,,,,"PT",,
"Vinhó (centro), Gouveia",27325,40.49533,-7.627893,,,,"PT",,
"Vinhó (Este), Gouveia",27327,40.492013,-7.621891,,,,"PT",,
"Zambujal",147,38.57376944,-8.736563889,,,,"PT",,
"Zambujal, Palmela",1705,38.5681666667,-8.739,,,,"PT",,
"Zambujeira do Mar",2023,37.547708,-8.779621,,,,"PT",,
,,,,,"A Rocha Alvor, Portugal","PT-08","PT","37.1439134","-8.6073375"
,,,,,"Agroal","PT-14","PT","39.678734","-8.4365033"
,,,,,"Albufeira da barragem de Santa Clara--Quinta do Barranco da Estrada","PT-02","PT","37.5324482","-8.4410007"
,,,,,"Algés--Docapesca","PT-11","PT","38.6954104","-9.2263515"
,,,,,"Alto da Fóia","PT-08","PT","37.3156595","-8.5926497"
,,,,,"Amoreira--Poça da Amoreira","PT-10","PT","39.3307431","-9.2026059"
,,,,,"Arraiolos--Ribeira de Arraiolos","PT-07","PT","38.7230014","-8.0053704"
,,,,,"Açude da Agolada","PT-14","PT","38.963729","-8.5594654"
,,,,,"Açude da Apariça","PT-02","PT","37.712208","-7.9649162"
,,,,,"Açude do Furadouro","PT-07","PT","38.9691023","-8.2083106"
,,,,,"Barragem da Oleirita","PT-07","PT","38.7387711","-7.9752867"
,,,,,"Baía da Salga","PT-20","PT","38.6476249","-27.09753"
,,,,,"Boca da Ribeira","PT-20","PT","37.8447481","-25.1468107"
,,,,,"Caldas de Monchique","PT-08","PT","37.2838741","-8.5546562"
,,,,,"Campo Maior--ETAR","PT-12","PT","39.0026672","-7.0638346"
,,,,,"Campo dos Mártires da Pátria","PT-11","PT","38.7214235","-9.1399786"
,,,,,"Canhão Submarino de Portimão","PT-08","PT","36.9080838","-8.5278613"
,,,,,"Caniço de Baixo","PT-30","PT","32.6421665","-16.8295902"
,,,,,"Docapesca de Algés","PT-11","PT","38.6959966","-9.2290766"
,,,,,"ETAR do Parque do Tejo","PT-11","PT","38.7871268","-9.0924771"
,,,,,"Escaroupim","PT-14","PT","39.0681923","-8.759644"
,,,,,"Estuário do Sado--ferry Setúbal-Tróia","PT-15","PT","38.489607","-8.8609886"
,,,,,"Estuário do Tejo--Alcamé","PT-11","PT","38.9065724","-8.9710467"
,,,,,"Estuário do Tejo--Arrozais da Saragoça","PT-11","PT","38.879644","-8.9582344"
,,,,,"Estuário do Tejo--Cardal","PT-11","PT","38.931133","-8.9764748"
,,,,,"Estuário do Tejo--Sapal da Moita","PT-15","PT","38.6613527","-8.9994979"
,,,,,"Estuário do Tejo--Sapal de Alhos Vedros","PT-15","PT","38.6646535","-9.0214062"
,,,,,"Eucaliptal de Benfica","PT-11","PT","38.7550963","-9.199756"
,,,,,"Fajã de Cima","PT-20","PT","37.7877537","-25.6602064"
,,,,,"Fonte Benémola","PT-08","PT","37.210438","-8.0109897"
,,,,,"Foz do Lizandro","PT-11","PT","38.938232","-9.4117641"
,,,,,"Funchal","PT-30","PT","32.653829","-16.9086456"
,,,,,"Herdade de São Marcos-Belver","PT-02","PT","37.712863","-7.8914476"
,,,,,"IBA Alter do Chão","PT-12","PT","39.160718","-7.6539451"
,,,,,"IBA Açude da Murta","PT-15","PT","38.4021517","-8.7120276"
,,,,,"IBA Ilhas Desertas--travessia/saída pelágica","PT-30","PT","32.6580358","-16.6454891"
,,,,,"IBA Laurissilva--Risco","PT-30","PT","32.7601395","-17.1266556"
,,,,,"IBA Maciço Montanhoso Oriental--Pico do Arieiro","PT-30","PT","32.7351621","-16.9281292"
,,,,,"IBA Pico da Vara--Planalto dos Graminhais","PT-20","PT","37.8166501","-25.203159"
,,,,,"IBA Ponta de São Lourenço","PT-30","PT","32.7426705","-16.7017937"
,,,,,"IBA Ria de Aveiro","PT-01","PT","40.6679442","-8.6899281"
,,,,,"IBA Salinas de Alverca e Forte da Casa--ETAR de Alverca","PT-11","PT","38.8831368","-9.0363129"
,,,,,"IBA Salinas de Alverca e Forte da Casa--Forte da Casa","PT-11","PT","38.8710575","-9.0448343"
,,,,,"IBA Selvagens--Selvagem Grande","PT-30","PT","30.1442365","-15.8656311"
,,,,,"IBA Vilamoura--Caniçais de Vilamoura","PT-08","PT","37.0845173","-8.1284291"
,,,,,"Jardim Botânico da Ajuda","PT-11","PT","38.706334","-9.2008223"
,,,,,"Lagoa da Palha","PT-15","PT","38.6496566","-8.8825321"
,,,,,"Lagoa das Dunas Douradas","PT-08","PT","37.0446589","-8.0527424"
,,,,,"Lagoa de Albufeira--Lagoa Grande","PT-15","PT","38.5125794","-9.1722107"
,,,,,"Lagoa de Albufeira--Lagoa da Estacada","PT-15","PT","38.521679","-9.1510105"
,,,,,"Lagoa de Óbidos--Braço da Barrosa","PT-10","PT","39.4056179","-9.186803"
,,,,,"Lagoa do Congro","PT-20","PT","37.7558362","-25.4072098"
,,,,,"Lagoa do Garrão","PT-08","PT","37.0406558","-8.0442769"
,,,,,"Lagoa do Junco","PT-20","PT","38.7101289","-27.122326"
,,,,,"Lagos--IBA Ponta da Piedade","PT-08","PT","37.0794899","-8.6686742"
